Symbol,'Market Cap',' Average Volume',' Previous Close',' Open',' Book Value',' Last Trade Price',' 200 Day Moving Average',' 50 Day Moving Average',' Change from 200 Day',' Change from 50 Day',' Earnings Share',' Estimate EPS Next Quarter',' Estimate EPS Next Year',' Next Year EPS Price Estimate',' Current Year Price EPS Estimate',' Day High',' Day Low',' Year High',' Year Low',' PEG Ratio',' PE Ratio',' Short Ratio'
PDS,0.002306,0.03685,0.010509,0.010865,0.141891,0.010604,0.015222,0.010314,0.344933,0.328859,0.647126,0.09476,0.068911,0.03934,0.004703,0.011218,0.010619,0.023041,0.009208,0.017322,0.001827,0.086651
PFG,0.020283,0.002983,0.093094,0.092887,0.298447,0.092942,0.09268,0.094875,0.366682,0.336508,0.688569,0.143813,0.131195,0.005761,0.00727,0.09316,0.093426,0.088811,0.08737,0.004843,0.002706,0.081967
PG,0.315395,0.077338,0.159173,0.159315,0.232908,0.157308,0.155163,0.169952,0.372056,0.295251,0.683905,0.137681,0.125497,0.010892,0.013613,0.157363,0.159015,0.151977,0.156834,0.016507,0.005365,0.044496
PGR,0.02137,0.028369,0.049562,0.049403,0.168692,0.048954,0.046326,0.050701,0.38499,0.327156,0.668293,0.109253,0.093029,0.007744,0.009386,0.048943,0.049662,0.043982,0.047158,0.013383,0.002418,0.084309
PLD,0.030971,0.023707,0.082536,0.082479,0.254764,0.081861,0.074526,0.084968,0.41026,0.327722,0.655993,0.111483,0.097668,0.01092,0.01371,0.081786,0.082122,0.076591,0.075596,0.011196,0.007523,0.081967
PRU,0.049076,0.024524,0.147184,0.146259,0.608763,0.144305,0.154761,0.157824,0.297437,0.287589,0.678593,0.220178,0.204744,0.004195,0.00514,0.14577,0.146314,0.152645,0.151762,0.003749,0.005644,0.025761
PEG,0.027397,0.027899,0.074506,0.074478,0.23592,0.07292,0.070864,0.080951,0.379331,0.299705,0.672213,0.130992,0.104426,0.008017,0.009322,0.073538,0.073872,0.07153,0.069342,0.028327,0.003297,0.086651
PHM,0.011371,0.063979,0.041643,0.04157,0.175461,0.041588,0.035428,0.040912,0.40692,0.338173,0.65625,0.098662,0.088921,0.007772,0.010667,0.041665,0.041617,0.037083,0.033714,0.010987,0.003596,0.042155
PVH,0.011791,0.000912,0.193969,0.194021,0.412147,0.192612,0.212546,0.219808,0.235934,0.226939,0.696233,0.175028,0.172409,0.007293,0.009142,0.192674,0.194528,0.217064,0.207232,0.006874,0.005112,0.030445
PWR,0.008495,0.017437,0.053019,0.052922,0.217327,0.052551,0.057567,0.052654,0.338657,0.336649,0.663738,0.10981,0.09886,0.006714,0.009136,0.052984,0.053238,0.060205,0.051599,0.005676,0.003147,0.030445
QTM,0.000542,0.009067,0.002851,0.002809,0.101531,0.002844,0.002318,0.003028,0.376609,0.324543,0.638569,0.084727,0.069573,0.006524,0.010918,0.002843,0.002844,0.00218,0.001956,0.004478,0.009461,0.255269
DGX,0.01399,0.005544,0.132871,0.132629,0.269167,0.130844,0.115354,0.13272,0.454803,0.345719,0.690785,0.152731,0.136099,0.007655,0.009573,0.131287,0.132235,0.117758,0.105439,0.007707,0.003801,0.236534
ZQK,0.00052,0.009357,0.003985,0.003957,0.105015,0.004089,0.003714,0.003919,0.375578,0.326695,0.614698,0.079153,0.066128,0.01282,0.01569,0.004123,0.003962,0.012676,0.002832,0.017322,0.009461,0.461358
RAX,0.009705,0.003945,0.090659,0.090516,0.150565,0.091057,0.071283,0.089315,0.484261,0.355414,0.648153,0.095318,0.080042,0.029462,0.044745,0.090956,0.090755,0.079015,0.05331,0.016559,0.015832,0.149883
RDN,0.004293,0.017603,0.031025,0.030032,0.153638,0.030259,0.027672,0.031139,0.386473,0.327322,0.675579,0.104794,0.087994,0.006045,0.003731,0.030913,0.029568,0.027678,0.024791,0.001979,0.001069,0.295082
RL,0.016077,0.001186,0.251237,0.250542,0.36258,0.247992,0.304281,0.320769,0.012064,0,0.749233,0.175585,0.164856,0.010212,0.011046,0.248887,0.249987,0.30428,0.27364,0.013174,0.003336,0.091335
RRC,0.011367,0.027075,0.095324,0.096368,0.209636,0.092539,0.116652,0.09607,0.220051,0.328005,0.67005,0.091973,0.076729,0.042572,0.022356,0.096396,0.093761,0.154451,0.089957,0.028223,0.004621,0.11007
RYN,0.005019,0.000275,0.054915,0.054922,0.170154,0.053429,0.055114,0.055162,0.358621,0.328279,0.656885,0.090858,0.074477,0.032849,0.037932,0.054374,0.054057,0.058529,0.052679,0.017322,0.004649,0.140515
RTN,0.045073,0.009201,0.199154,0.198465,0.27443,0.196382,0.182966,0.204031,0.436253,0.330727,0.736257,0.178372,0.161808,0.00834,0.010667,0.19688,0.199147,0.180583,0.181626,0.010467,0.00297,0.063232
O,0.015674,0.014066,0.095436,0.095035,0.232125,0.094791,0.083296,0.098812,0.434098,0.325952,0.652519,0.120959,0.103896,0.010441,0.012668,0.095025,0.094636,0.089576,0.080689,0.018486,0.011106,0.187354
RHT,0.017019,0.008969,0.125176,0.125481,0.14058,0.12497,0.110234,0.127501,0.450808,0.340888,0.651938,0.106466,0.092499,0.020096,0.027336,0.125216,0.125382,0.115984,0.096639,0.014372,0.015339,0.096019
RGP,0.013264,0.01204,0.044469,0.044477,0.226757,0.044242,0.051154,0.045295,0.328018,0.329695,0.642192,0.089744,0.074477,0.026587,0.043896,0.044244,0.044504,0.053827,0.041638,0.004791,0.023543,0.035129
RF,0.017459,0.189131,0.017312,0.017309,0.169287,0.017357,0.017592,0.018039,0.370682,0.32533,0.650032,0.09476,0.079512,0.005822,0.007315,0.017408,0.01737,0.01798,0.017478,0.007082,0.002257,0.01171
SOL,0.000202,0.001727,0.00261,0.002605,0.111194,0.002679,0.003689,0.002414,0.367381,0.326868,0.636015,0.083055,0.068248,0.026108,0.01569,0.002642,0.002584,0.006313,0.002424,0.017322,0.009461,0.161593
RSG,0.019856,0.006003,0.075566,0.075275,0.227135,0.075208,0.070724,0.07742,0.393727,0.330875,0.666833,0.108138,0.094885,0.011026,0.013395,0.075276,0.075697,0.067121,0.06759,0.019267,0.004056,0.100703
RMD,0.012469,0.0014,0.120994,0.12124,0.166069,0.119479,0.096813,0.116101,0.499034,0.370707,0.672497,0.123188,0.106281,0.01243,0.015955,0.119711,0.120726,0.109036,0.085924,0.010258,0.005482,0.302108
REN,0.000118,0.007791,0.002163,0.002198,0.143325,0.00213,0.006966,0.001681,0.344409,0.327709,0.616861,0.074693,0.059237,0.01282,0.01569,0.002276,0.002118,0.014905,0.001365,0.017322,0.009461,0.093677
RAI,0.052608,0.010784,0.133466,0.132944,0.150488,0.133352,0.112075,0.12872,0.489387,0.380564,0.676363,0.137681,0.121389,0.009822,0.012262,0.13339,0.133707,0.116408,0.095722,0.010935,0.005415,0.189696
RIO,0.118003,0.021591,0.08512,0.087553,0.250351,0.085914,0.088465,0.085993,0.350405,0.344621,0.685419,0.083612,0.117016,0.006803,0.006138,0.086577,0.087001,0.097825,0.082889,0.002968,0.002636,0.098361
RAD,0.010494,0.24844,0.015007,0.015161,0.092951,0.01452,0.01086,0.014196,0.394384,0.32996,0.643665,0.088071,0.073549,0.010391,0.014765,0.014967,0.014689,0.013229,0.008983,0.002916,0.005085,0.032787
RKT,0.01315,0.003732,0.125455,0.125518,0.276975,0.126232,0.098047,0.120999,0.531615,0.382062,0.68546,0.143813,0.129208,0.008045,0.010178,0.126148,0.126043,0.113674,0.088226,0.008332,0.004019,0.035129
ROK,0.021443,0.003192,0.213151,0.214651,0.208597,0.213219,0.200455,0.209234,0.430778,0.395936,0.721145,0.172798,0.162603,0.008859,0.011072,0.213576,0.214717,0.208408,0.200733,0.009842,0.00384,0.084309
RDC,0.004059,0.014786,0.044376,0.044922,0.331222,0.043894,0.044552,0.043082,0.365687,0.339433,0.667658,0.118172,0.109197,0.004184,0.007058,0.045213,0.044559,0.054168,0.039703,0.003176,0.002192,0.081967
RY,0.120649,0.002896,0.112797,0.113554,0.253408,0.112689,0.125853,0.120735,0.284071,0.308971,0.704275,0.172241,0.160747,0.004747,0.005906,0.113,0.114078,0.122998,0.114871,0.00604,0.002464,0.288056
RCL,0.022768,0.024014,0.141923,0.141981,0.313117,0.13983,0.12647,0.154332,0.441152,0.281365,0.685595,0.144928,0.146965,0.007048,0.010146,0.140375,0.141863,0.138423,0.10112,0.003072,0.004569,0.051522
RES,0.003563,0.007525,0.023186,0.023587,0.131227,0.022445,0.030348,0.023512,0.324071,0.324501,0.654641,0.086399,0.073549,0.01609,0.032026,0.023854,0.022771,0.040126,0.021532,0.016142,0.002102,0.103044
RYL,0.002847,0.000367,0.082406,0.08246,0.233375,0.082858,0.065825,0.074633,0.468527,0.387615,0.680999,0.127648,0.122316,0.005934,0.007945,0.083303,0.082364,0.075143,0.061764,0.017322,0.002844,0.084309
CRM,0.052252,0.043073,0.109284,0.109739,0.136573,0.111518,0.104377,0.111241,0.40635,0.352508,0.632257,0.091973,0.076994,0.047402,0.07266,0.111574,0.110242,0.108223,0.098126,0.021037,0.009461,0.152225
SBH,0.006966,0.000113,0.060417,0.0602,0.09419,0.059469,0.052069,0.058486,0.412724,0.34399,0.659669,0.110368,0.092897,0.009505,0.012507,0.05975,0.060277,0.052802,0.049053,0.008696,0.004403,0.199063
SD,0.001325,0.182423,0.00352,0.003679,0.12347,0.003667,0.006176,0.002893,0.358269,0.329783,0.638515,0.080268,0.064803,0.01282,0.006343,0.003776,0.003589,0.011293,0.002282,0.001562,0.009461,0.093677
SNY,0.172849,0.020583,0.089506,0.088998,0.23739,0.088458,0.089933,0.088306,0.356647,0.346436,0.664765,0.083612,0.109992,0.008357,0.009779,0.088707,0.089496,0.092635,0.088735,0.017132,0.005273,0.018735
SAP,0.111688,0.002133,0.124228,0.127129,0.205879,0.125866,0.127695,0.127993,0.351054,0.34323,0.681175,0.127648,0.118606,0.009644,0.011754,0.126258,0.127691,0.133769,0.127949,0.008904,0.004412,0.079625
SLB,0.148661,0.109612,0.157481,0.159501,0.268117,0.156924,0.170945,0.158979,0.274818,0.350906,0.695368,0.137681,0.124967,0.010876,0.013639,0.159759,0.159145,0.192445,0.153982,0.010467,0.004163,0.053864
SDRL,0.008711,0.185675,0.02419,0.02431,0.219505,0.023799,0.039976,0.021274,0.274162,0.343727,0.753761,0.118729,0.104161,0.002568,0.003037,0.024714,0.024019,0.065005,0.01868,0.017322,0.00005,0.058548
SEE,0.013168,0.016963,0.084042,0.084016,0.134034,0.084651,0.067605,0.08021,0.468442,0.36812,0.655452,0.113712,0.100186,0.010246,0.013633,0.084528,0.084468,0.073711,0.060786,0.007238,0.007931,0.044496
SEM,0.002503,0.001515,0.026402,0.026384,0.134056,0.025757,0.024496,0.02661,0.378913,0.326407,0.65164,0.09699,0.07991,0.008625,0.00985,0.026116,0.026169,0.025514,0.021613,0.006353,0.00309,0.063232
SNH,0.006152,0.014352,0.040956,0.040921,0.184535,0.040636,0.040145,0.043515,0.3729,0.31924,0.652086,0.108696,0.091837,0.006708,0.00801,0.040605,0.040779,0.039231,0.042147,0.02411,0.004769,0.105386
SLW,0.01103,0.053995,0.040956,0.041421,0.158101,0.040765,0.039239,0.042338,0.379114,0.326138,0.648288,0.093645,0.07832,0.015466,0.018567,0.041245,0.041151,0.04421,0.033734,0.007446,0.006889,0.007026
SVM,0.000305,0.006965,0.002368,0.002364,0.114968,0.002405,0.002529,0.002539,0.372732,0.324699,0.639826,0.083612,0.068911,0.008836,0.009058,0.002386,0.002342,0.004572,0.002098,0.014476,0.006058,0.096019
SPG,0.082229,0.005045,0.357651,0.35712,0.193471,0.356337,0.321445,0.374739,0.550677,0.311714,0.700328,0.214604,0.208852,0.009995,0.012552,0.356264,0.35731,0.334904,0.300998,0.01406,0.008998,0.06089
SM,0.004353,0.012173,0.084246,0.086127,0.264133,0.086994,0.105265,0.073913,0.255715,0.41415,0.706871,0.107581,0.086403,0.017962,0.005044,0.088277,0.085064,0.146266,0.05989,0.017322,0.00169,0.053864
SNE,0.040053,0.016744,0.048502,0.049533,0.201173,0.049311,0.035677,0.042943,0.451178,0.369957,0.61532,0.083612,0.053936,0.01282,0.01569,0.049382,0.049625,0.043104,0.03243,0.017322,0.009461,0.028103
SO,0.05753,0.051949,0.08814,0.08809,0.225823,0.085228,0.083919,0.096179,0.373692,0.287223,0.669064,0.122631,0.106812,0.008909,0.010615,0.087034,0.086163,0.085703,0.084518,0.025672,0.004401,0.114754
SCCO,0.032997,0.013032,0.054209,0.055052,0.142886,0.054679,0.053407,0.053109,0.376302,0.34596,0.660994,0.103679,0.09621,0.007516,0.011863,0.054959,0.055268,0.054364,0.048055,0.008852,0.003666,0.175644
LUV,0.039746,0.090589,0.080845,0.079682,0.158918,0.079179,0.065676,0.081705,0.447628,0.330155,0.661373,0.144928,0.117016,0.006457,0.007978,0.079171,0.078527,0.075956,0.042514,0.001875,0.005506,0.025761
SWN,0.012764,0.117179,0.050231,0.050477,0.171071,0.048909,0.059248,0.049114,0.306968,0.335258,0.668293,0.098662,0.083488,0.012686,0.007572,0.050223,0.049662,0.079194,0.046099,0.017322,0.002455,0.065574
SE,0.032906,0.054575,0.066551,0.066756,0.189303,0.066039,0.068187,0.066136,0.354666,0.339853,0.660994,0.093645,0.085476,0.01492,0.017769,0.066681,0.066888,0.069366,0.066042,0.028796,0.004564,0.084309
SPR,0.009099,0.002569,0.089767,0.089849,0.16892,0.089392,0.072494,0.084873,0.467104,0.369639,0.67343,0.137124,0.120991,0.00663,0.008261,0.089557,0.090185,0.079503,0.053738,0.005363,0.003877,0.077283
S,0.02775,0.214427,0.009338,0.009272,0.134222,0.009432,0.009463,0.008189,0.372648,0.333607,0.635028,0.081382,0.064272,0.01282,0.01569,0.00939,0.009325,0.015084,0.0077,0.017322,0.009461,0.091335
STJ,0.026278,0.013103,0.12328,0.123869,0.184346,0.121785,0.116262,0.126269,0.39567,0.329859,0.685987,0.139353,0.125497,0.008418,0.010635,0.122418,0.123241,0.116196,0.111611,0.009009,0.003897,0.058548
SPF,0.003113,0.029811,0.015435,0.015383,0.137056,0.015234,0.013419,0.013705,0.383216,0.336472,0.646531,0.091973,0.077525,0.006262,0.008531,0.015461,0.01534,0.014173,0.013261,0.067642,0.00307,0.142857
SWK,0.02043,0.002803,0.17947,0.17965,0.333117,0.176598,0.165637,0.180766,0.423317,0.344405,0.703667,0.166667,0.155579,0.008051,0.010712,0.177387,0.179407,0.158209,0.154594,0.008384,0.004132,0.084309
HOT,0.018226,0.016936,0.141737,0.141889,0.152266,0.142136,0.14171,0.144134,0.363114,0.347732,0.685271,0.128763,0.1141,0.012096,0.016052,0.142076,0.14218,0.139318,0.13958,0.015518,0.004597,0.018735
STWD,0.007348,0.009475,0.044822,0.044792,0.199372,0.044498,0.041796,0.04539,0.385848,0.330604,0.671064,0.083612,0.067851,0.01282,0.01569,0.044518,0.044876,0.039231,0.043838,0.017322,0.001947,0.199063
STT,0.043657,0.016385,0.143094,0.143055,0.365025,0.141606,0.133048,0.143985,0.412089,0.345597,0.702626,0.160535,0.146965,0.007109,0.009489,0.142131,0.143632,0.130873,0.127643,0.008436,0.003295,0.046838
STO,0.079828,0.032032,0.033834,0.034032,0.190753,0.03381,0.040996,0.033419,0.327336,0.334846,0.651451,0.092531,0.087994,0.006597,0.01151,0.034186,0.034187,0.051191,0.032084,0.058842,0.004106,0.023419
SWC,0.002312,0.00728,0.025863,0.026124,0.144592,0.025913,0.026987,0.026695,0.364844,0.326816,0.636704,0.090858,0.075669,0.013065,0.016804,0.025975,0.026123,0.030802,0.024037,0.004634,0.009461,0.245902
STM,0.010723,0.00769,0.016327,0.01642,0.134945,0.016515,0.013627,0.01518,0.389557,0.335752,0.641124,0.088071,0.076067,0.007822,0.013375,0.016576,0.016458,0.015474,0.012752,0.021089,0.013407,0.030445
SGY,0.001311,0.005897,0.0309,0.031791,0.226312,0.032199,0.043262,0.028971,0.304159,0.349406,0.639921,0.074693,0.06414,0.01282,0.020484,0.032577,0.031617,0.080561,0.024567,0.017322,0.070822,0.12178
BEE,0.004478,0.011037,0.024543,0.024532,0.130027,0.024376,0.022317,0.025778,0.383836,0.32319,0.658858,0.090301,0.078717,0.008898,0.01241,0.02433,0.024559,0.022406,0.018761,0.016611,0.001699,0.070258
SYK,0.048007,0.002673,0.172779,0.173001,0.229396,0.170815,0.157106,0.178282,0.440381,0.325675,0.657344,0.148829,0.140472,0.009371,0.01187,0.171279,0.172945,0.159056,0.154349,0.011456,0.014842,0.067916
SMFG,0.066883,0.017262,0.013242,0.013179,0.161129,0.013166,0.013584,0.013304,0.369972,0.327208,0.652778,0.083612,0.07885,0.004708,0.004594,0.01312,0.013273,0.014872,0.01371,0.017322,0.001265,0.044496
SU,0.06095,0.05415,0.056569,0.057533,0.231497,0.056833,0.062069,0.057915,0.33694,0.332506,0.659169,0.091416,0.085741,0.012486,0.057509,0.057529,0.057651,0.069968,0.054084,0.083993,0.004215,0.028103
SUNE,0.007693,0.12582,0.037703,0.037958,0.111111,0.03823,0.035415,0.03726,0.387101,0.338934,0.577216,0.068562,0.056984,0.01282,0.01569,0.038684,0.038153,0.038824,0.026645,0.017322,0.009461,0.168618
SHO,0.004903,0.009371,0.032238,0.03231,0.161729,0.032145,0.027673,0.03297,0.397635,0.328053,0.643814,0.094203,0.084946,0.007416,0.009451,0.03212,0.032287,0.028508,0.026502,0.007446,0.010875,0.058548
STI,0.029253,0.029729,0.075789,0.075941,0.33515,0.075501,0.069864,0.075949,0.400632,0.340229,0.682892,0.128205,0.114895,0.006324,0.008055,0.075916,0.075995,0.069269,0.069179,0.011091,0.002469,0.051522
SPN,0.004316,0.03028,0.03893,0.039384,0.252624,0.038202,0.047117,0.037923,0.316532,0.335291,0.628743,0.102564,0.080838,0.011834,0.007399,0.039763,0.038656,0.059489,0.033999,0.030202,0.009461,0.039813
SVU,0.003543,0.020544,0.018372,0.018383,0.089061,0.01849,0.016466,0.018505,0.384168,0.329108,0.648464,0.09476,0.077259,0.007683,0.009129,0.018478,0.018432,0.016174,0.011489,0.012185,0.002872,0.051522
SFY,0.000156,0.028036,0.004877,0.005161,0.241344,0.00482,0.012253,0.005203,0.328536,0.323961,0.635798,0.048495,0.03472,0.01282,0.021063,0.005092,0.004837,0.020551,0.004033,0.03416,0.009461,0.124122
SNV,0.005176,0.002313,0.051513,0.051533,0.222206,0.051215,0.044785,0.05,0.407651,0.343272,0.657209,0.105351,0.093029,0.008051,0.010918,0.051192,0.051729,0.045235,0.041088,0.011039,0.004259,0.081967
SYY,0.031585,0.032304,0.072331,0.072071,0.153427,0.071804,0.069356,0.07661,0.381788,0.316419,0.659102,0.112598,0.094752,0.010602,0.013369,0.072523,0.072438,0.066649,0.071481,0.015257,0.005489,0.206089
TSM,0.171897,0.137124,0.045138,0.045144,0.138674,0.044635,0.038658,0.043322,0.40554,0.342247,0.660994,0.113155,0.096873,0.006101,0.008093,0.044701,0.044932,0.039052,0.035119,0.004322,0.003005,0.067916
TLM,0.010797,0.230968,0.014264,0.014198,0.142036,0.014081,0.013822,0.014439,0.373957,0.326269,0.626255,0.07748,0.064007,0.01282,0.01569,0.014126,0.01426,0.01746,0.007028,0.017322,0.009461,0.030445
NGLS,0.006887,0.000727,0.081309,0.081201,0.211331,0.080113,0.106165,0.088218,0.209532,0.301003,0.678444,0.100892,0.089584,0.014787,0.010036,0.081145,0.08106,0.135055,0.079527,0.001718,0.003003,0.117096
TGT,0.066066,0.052842,0.142035,0.141426,0.246617,0.139684,0.120296,0.143938,0.477436,0.335279,0.671402,0.141583,0.128015,0.009299,0.012327,0.139973,0.141212,0.125715,0.112528,0.011039,0.006717,0.084309
TTM,0.041892,0.003697,0.0888,0.088664,0.194299,0.087635,0.081007,0.088216,0.405476,0.34238,0.686541,0.083612,0.130135,0.005588,0.01569,0.088387,0.088546,0.08349,0.06152,0.017322,0.002691,0.135831
TCB,0.003513,0.002518,0.028799,0.028773,0.166014,0.028777,0.02762,0.028737,0.378006,0.331815,0.651938,0.100334,0.085741,0.006318,0.008293,0.028901,0.028898,0.027499,0.028051,0.007446,0.00331,0.088993
AMTD,0.026648,0.015599,0.066774,0.066848,0.151905,0.066021,0.060278,0.065512,0.402146,0.343035,0.658966,0.106466,0.094222,0.009984,0.014636,0.066297,0.066683,0.059538,0.05771,0.006613,0.005081,0.079625
TEL,0.038987,0.007067,0.129525,0.129388,0.228335,0.129252,0.110903,0.123966,0.47215,0.383047,0.70095,0.144928,0.12881,0.008363,0.010532,0.129431,0.12987,0.113039,0.103932,0.005624,0.003042,0.023419
TCK,0.011361,0.039404,0.0259,0.026513,0.247462,0.026544,0.030706,0.025214,0.346208,0.338082,0.647896,0.093088,0.082163,0.007115,0.011265,0.027109,0.026542,0.039931,0.021267,0.030046,0.004457,0.145199
TE,0.006296,0.017436,0.037257,0.037088,0.16473,0.036464,0.034196,0.040054,0.383976,0.314512,0.647072,0.099777,0.083488,0.009388,0.011529,0.036819,0.037017,0.035033,0.03298,0.013174,0.007253,0.093677
TNK,0.000644,0.008161,0.010156,0.010198,0.123803,0.009872,0.007905,0.010526,0.384623,0.323716,0.647369,0.104236,0.07832,0.003777,0.011265,0.010121,0.010001,0.010674,0.006458,0.030514,0.001697,0.051522
VIV,0.027658,0.00664,0.032982,0.033088,0.182951,0.033151,0.034714,0.035257,0.361235,0.321549,0.660534,0.098662,0.083753,0.008162,0.007231,0.033308,0.033293,0.035814,0.033428,0.008384,0.00217,0.128806
TEF,0.090226,0.005964,0.027145,0.02755,0.13709,0.027266,0.027076,0.027379,0.372322,0.330651,0.653776,0.083612,0.083223,0.006936,0.008859,0.02731,0.027631,0.027694,0.027012,0.017322,0.002676,0.042155
TS,0.024319,0.013654,0.055417,0.056459,0.224856,0.055479,0.066835,0.055093,0.300238,0.339915,0.674889,0.117614,0.097535,0.007338,0.007347,0.056532,0.056273,0.078039,0.053514,0.007811,0.002179,0.0726
THC,0.005819,0.009474,0.081123,0.080942,0.144775,0.079747,0.095601,0.088644,0.270928,0.296746,0.629148,0.107023,0.098463,0.010452,0.017686,0.080579,0.080986,0.102707,0.077287,0.008592,0.009461,0.088993
TDC,0.009485,0.010218,0.081458,0.082497,0.16568,0.084157,0.077738,0.083686,0.404541,0.347101,0.670726,0.119287,0.106281,0.00834,0.01084,0.084437,0.08296,0.079861,0.076696,0.011716,0.003816,0.421546
TER,0.005724,0.008643,0.0359,0.035903,0.156545,0.035594,0.034236,0.036271,0.378585,0.329648,0.644233,0.103122,0.086006,0.007778,0.01259,0.03574,0.036123,0.033178,0.032614,0.010102,0.011102,0.079625
TEX,0.00365,0.012387,0.0459,0.046199,0.216876,0.045358,0.053627,0.047077,0.31975,0.326455,0.676985,0.107581,0.102438,0.005193,0.00682,0.045871,0.046012,0.073174,0.044816,0.004582,0.001642,0.079625
TSO,0.014029,0.026618,0.16224,0.154223,0.303181,0.147737,0.124698,0.147539,0.49866,0.360606,0.709831,0.202899,0.162073,0.006764,0.008827,0.153468,0.149778,0.144313,0.095783,0.002239,0.003358,0.074941
TEVA,0.066223,0.035598,0.105715,0.105332,0.255247,0.104673,0.098826,0.109458,0.399204,0.324256,0.687352,0.154961,0.135436,0.006134,0.007032,0.104625,0.105866,0.099924,0.089122,0.055301,0.003199,0.032787
TXT,0.016674,0.011745,0.080231,0.080349,0.188047,0.080259,0.071279,0.081359,0.420312,0.337914,0.668009,0.117057,0.107342,0.007995,0.010931,0.080387,0.080315,0.071563,0.065614,0.004062,0.004137,0.065574
AES,0.011481,0.060845,0.022164,0.022161,0.137318,0.021676,0.024691,0.024633,0.353557,0.314371,0.645869,0.09922,0.085476,0.00492,0.005951,0.021952,0.022007,0.024668,0.023467,0.034836,0.005013,0.037471
BX,0.029389,0.038627,0.067778,0.0677,0.166136,0.067132,0.059089,0.067071,0.415889,0.340939,0.674106,0.137681,0.118076,0.005282,0.00615,0.067431,0.067521,0.060954,0.054084,0.004895,0.002798,0.04918
SCHW,0.052556,0.070544,0.053986,0.054089,0.148315,0.054198,0.050888,0.053772,0.388604,0.33982,0.652073,0.097547,0.088656,0.010229,0.016901,0.05421,0.054206,0.049645,0.047545,0.006457,0.006383,0.06089
TRV,0.04724,0.011071,0.200307,0.199539,0.531538,0.197462,0.178549,0.2022,0.46923,0.346307,0.783863,0.203456,0.195733,0.006145,0.007218,0.197648,0.200262,0.175327,0.166123,0.010467,0.00191,0.091335
TMO,0.068794,0.009644,0.233114,0.234689,0.388369,0.231393,0.220956,0.241471,0.415088,0.326167,0.702856,0.183389,0.176915,0.008413,0.010905,0.232319,0.23386,0.212557,0.218619,0.008644,0.005526,0.023419
TC,0.000415,0.002805,0.00261,0.002586,0.130966,0.002606,0.003465,0.002636,0.368298,0.325297,0.624498,0.084169,0.068248,0.026108,0.003152,0.002697,0.002602,0.004361,0.002363,0.017322,0.009461,0.056206
TDW,0.00187,0.000934,0.054339,0.054515,0.390053,0.051983,0.068732,0.058988,0.268117,0.300186,0.635663,0.117057,0.103366,0.006,0.004902,0.05474,0.052567,0.091919,0.056753,0.007967,0.009461,0.142857
TIF,0.015506,0.005172,0.162983,0.16289,0.227529,0.161444,0.176618,0.180174,0.267467,0.264186,0.658561,0.134894,0.127087,0.010853,0.013375,0.161752,0.162572,0.179167,0.171338,0.009165,0.013086,0.04918
TSU,0.014267,0.001587,0.040156,0.039995,0.166264,0.039703,0.04405,0.04276,0.343878,0.318083,0.655182,0.101449,0.087199,0.008168,0.010056,0.040531,0.040071,0.048864,0.04233,0.039002,0.003707,0.088993
TWC,0.056201,0.0142,0.271758,0.271598,0.261765,0.269551,0.262344,0.278624,0.392123,0.340429,0.736148,0.196767,0.186059,0.009054,0.011465,0.270556,0.272092,0.252959,0.262314,0.006561,0.004161,0.042155
TWX,0.094421,0.040773,0.150567,0.151445,0.269701,0.151653,0.142712,0.157071,0.413472,0.331961,0.700707,0.145485,0.144182,0.007755,0.011091,0.151475,0.150616,0.142605,0.121931,0.006353,0.003598,0.032787
TJX,0.06419,0.03236,0.127053,0.127092,0.138474,0.125482,0.112252,0.128914,0.441696,0.336267,0.68008,0.123746,0.114498,0.010742,0.013961,0.1256,0.126686,0.112844,0.105724,0.010154,0.004647,0.042155
